date,iso3,country,confirmed
2020-01-29,ATG,Antigua and Barbuda,0
2020-01-30,ATG,Antigua and Barbuda,0
2020-01-31,ATG,Antigua and Barbuda,0
2020-02-01,ATG,Antigua and Barbuda,0
2020-02-02,ATG,Antigua and Barbuda,0
2020-02-03,ATG,Antigua and Barbuda,0
2020-02-04,ATG,Antigua and Barbuda,0
2020-02-05,ATG,Antigua and Barbuda,0
2020-02-06,ATG,Antigua and Barbuda,0
2020-02-07,ATG,Antigua and Barbuda,0
2020-02-08,ATG,Antigua and Barbuda,0
2020-02-09,ATG,Antigua and Barbuda,0
2020-02-10,ATG,Antigua and Barbuda,0
2020-02-11,ATG,Antigua and Barbuda,0
2020-02-12,ATG,Antigua and Barbuda,0
2020-02-13,ATG,Antigua and Barbuda,0
2020-02-14,ATG,Antigua and Barbuda,0
2020-02-15,ATG,Antigua and Barbuda,0
2020-02-16,ATG,Antigua and Barbuda,0
2020-02-17,ATG,Antigua and Barbuda,0
2020-02-18,ATG,Antigua and Barbuda,0
2020-02-19,ATG,Antigua and Barbuda,0
2020-02-20,ATG,Antigua and Barbuda,0
2020-02-21,ATG,Antigua and Barbuda,0
2020-02-22,ATG,Antigua and Barbuda,0
2020-02-23,ATG,Antigua and Barbuda,0
2020-02-24,ATG,Antigua and Barbuda,0
2020-02-25,ATG,Antigua and Barbuda,0
2020-02-26,ATG,Antigua and Barbuda,0
2020-02-27,ATG,Antigua and Barbuda,0
2020-02-28,ATG,Antigua and Barbuda,0
2020-02-29,ATG,Antigua and Barbuda,0
2020-03-01,ATG,Antigua and Barbuda,0
2020-03-02,ATG,Antigua and Barbuda,0
2020-03-03,ATG,Antigua and Barbuda,0
2020-03-04,ATG,Antigua and Barbuda,0
2020-03-05,ATG,Antigua and Barbuda,0
2020-03-06,ATG,Antigua and Barbuda,0
2020-03-07,ATG,Antigua and Barbuda,0
2020-03-08,ATG,Antigua and Barbuda,0
2020-03-09,ATG,Antigua and Barbuda,0
2020-03-10,ATG,Antigua and Barbuda,0
2020-03-11,ATG,Antigua and Barbuda,0
2020-03-12,ATG,Antigua and Barbuda,0
2020-03-13,ATG,Antigua and Barbuda,1
2020-03-14,ATG,Antigua and Barbuda,1
2020-03-15,ATG,Antigua and Barbuda,1
2020-03-16,ATG,Antigua and Barbuda,1
2020-03-17,ATG,Antigua and Barbuda,1
2020-03-18,ATG,Antigua and Barbuda,1
2020-03-19,ATG,Antigua and Barbuda,1
2020-03-20,ATG,Antigua and Barbuda,1
2020-03-21,ATG,Antigua and Barbuda,1
2020-03-22,ATG,Antigua and Barbuda,1
2020-03-23,ATG,Antigua and Barbuda,3
2020-03-24,ATG,Antigua and Barbuda,3
2020-03-25,ATG,Antigua and Barbuda,3
2020-03-26,ATG,Antigua and Barbuda,7
2020-03-27,ATG,Antigua and Barbuda,7
2020-03-28,ATG,Antigua and Barbuda,7
2020-03-29,ATG,Antigua and Barbuda,7
2020-03-30,ATG,Antigua and Barbuda,7
2020-03-31,ATG,Antigua and Barbuda,7
2020-04-01,ATG,Antigua and Barbuda,7
2020-04-02,ATG,Antigua and Barbuda,9
2020-04-03,ATG,Antigua and Barbuda,15
2020-04-04,ATG,Antigua and Barbuda,15
2020-04-05,ATG,Antigua and Barbuda,15
2020-04-06,ATG,Antigua and Barbuda,15
2020-04-07,ATG,Antigua and Barbuda,19
2020-04-08,ATG,Antigua and Barbuda,19
2020-04-09,ATG,Antigua and Barbuda,19
2020-04-10,ATG,Antigua and Barbuda,19
2020-04-11,ATG,Antigua and Barbuda,21
2020-04-12,ATG,Antigua and Barbuda,21
2020-04-13,ATG,Antigua and Barbuda,23
2020-04-14,ATG,Antigua and Barbuda,23
2020-04-15,ATG,Antigua and Barbuda,23
2020-04-16,ATG,Antigua and Barbuda,23
2020-04-17,ATG,Antigua and Barbuda,23
2020-04-18,ATG,Antigua and Barbuda,23
2020-04-19,ATG,Antigua and Barbuda,23
2020-04-20,ATG,Antigua and Barbuda,23
2020-04-21,ATG,Antigua and Barbuda,23
2020-04-22,ATG,Antigua and Barbuda,24
2020-04-23,ATG,Antigua and Barbuda,24
2020-04-24,ATG,Antigua and Barbuda,24
2020-04-25,ATG,Antigua and Barbuda,24
2020-04-26,ATG,Antigua and Barbuda,24
2020-04-27,ATG,Antigua and Barbuda,24
2020-04-28,ATG,Antigua and Barbuda,24
2020-04-29,ATG,Antigua and Barbuda,24
2020-04-30,ATG,Antigua and Barbuda,24
2020-05-01,ATG,Antigua and Barbuda,25
2020-05-02,ATG,Antigua and Barbuda,25
2020-01-24,ARG,Argentina,0
2020-01-25,ARG,Argentina,0
2020-01-26,ARG,Argentina,0
2020-01-27,ARG,Argentina,0
2020-01-28,ARG,Argentina,0
2020-01-29,ARG,Argentina,0
2020-01-30,ARG,Argentina,0
2020-01-31,ARG,Argentina,0
2020-02-01,ARG,Argentina,0
2020-02-02,ARG,Argentina,0
2020-02-03,ARG,Argentina,0
2020-02-04,ARG,Argentina,0
2020-02-05,ARG,Argentina,0
2020-02-06,ARG,Argentina,0
2020-02-07,ARG,Argentina,0
2020-02-08,ARG,Argentina,0
2020-02-09,ARG,Argentina,0
2020-02-10,ARG,Argentina,0
2020-02-11,ARG,Argentina,0
2020-02-12,ARG,Argentina,0
2020-02-13,ARG,Argentina,0
2020-02-14,ARG,Argentina,0
2020-02-15,ARG,Argentina,0
2020-02-16,ARG,Argentina,0
2020-02-17,ARG,Argentina,0
2020-02-18,ARG,Argentina,0
2020-02-19,ARG,Argentina,0
2020-02-20,ARG,Argentina,0
2020-02-21,ARG,Argentina,0
2020-02-22,ARG,Argentina,0
2020-02-23,ARG,Argentina,0
2020-02-24,ARG,Argentina,0
2020-02-25,ARG,Argentina,0
2020-02-26,ARG,Argentina,0
2020-02-27,ARG,Argentina,0
2020-02-28,ARG,Argentina,0
2020-02-29,ARG,Argentina,0
2020-03-01,ARG,Argentina,0
2020-03-02,ARG,Argentina,0
2020-03-03,ARG,Argentina,1
2020-03-04,ARG,Argentina,1
2020-03-05,ARG,Argentina,1
2020-03-06,ARG,Argentina,2
2020-03-07,ARG,Argentina,8
2020-03-08,ARG,Argentina,12
2020-03-09,ARG,Argentina,12
2020-03-10,ARG,Argentina,17
2020-03-11,ARG,Argentina,19
2020-03-12,ARG,Argentina,19
2020-03-13,ARG,Argentina,31
2020-03-14,ARG,Argentina,34
2020-03-15,ARG,Argentina,45
2020-03-16,ARG,Argentina,56
2020-03-17,ARG,Argentina,68
2020-03-18,ARG,Argentina,79
2020-03-19,ARG,Argentina,97
2020-03-20,ARG,Argentina,128
2020-03-21,ARG,Argentina,158
2020-03-22,ARG,Argentina,266
2020-03-23,ARG,Argentina,301
2020-03-24,ARG,Argentina,387
2020-03-25,ARG,Argentina,387
2020-03-26,ARG,Argentina,502
2020-03-27,ARG,Argentina,589
2020-03-28,ARG,Argentina,690
2020-03-29,ARG,Argentina,745
2020-03-30,ARG,Argentina,820
2020-03-31,ARG,Argentina,1054
2020-04-01,ARG,Argentina,1054
2020-04-02,ARG,Argentina,1133
2020-04-03,ARG,Argentina,1265
2020-04-04,ARG,Argentina,1451
2020-04-05,ARG,Argentina,1451
2020-04-06,ARG,Argentina,1554
2020-04-07,ARG,Argentina,1628
2020-04-08,ARG,Argentina,1715
2020-04-09,ARG,Argentina,1795
2020-04-10,ARG,Argentina,1975
2020-04-11,ARG,Argentina,1975
2020-04-12,ARG,Argentina,2142
2020-04-13,ARG,Argentina,2208
2020-04-14,ARG,Argentina,2277
2020-04-15,ARG,Argentina,2443
2020-04-16,ARG,Argentina,2571
2020-04-17,ARG,Argentina,2669
2020-04-18,ARG,Argentina,2758
2020-04-19,ARG,Argentina,2839
2020-04-20,ARG,Argentina,2941
2020-04-21,ARG,Argentina,3031
2020-04-22,ARG,Argentina,3144
2020-04-23,ARG,Argentina,3435
2020-04-24,ARG,Argentina,3607
2020-04-25,ARG,Argentina,3780
2020-04-26,ARG,Argentina,3892
2020-04-27,ARG,Argentina,4003
2020-04-28,ARG,Argentina,4127
2020-04-29,ARG,Argentina,4285
2020-04-30,ARG,Argentina,4428
2020-05-01,ARG,Argentina,4532
2020-05-02,ARG,Argentina,4532
2020-01-24,RU-ARK,Arkhangelsk oblast,0
2020-01-25,RU-ARK,Arkhangelsk oblast,0
2020-01-26,RU-ARK,Arkhangelsk oblast,0
2020-01-27,RU-ARK,Arkhangelsk oblast,0
2020-01-28,RU-ARK,Arkhangelsk oblast,0
2020-01-29,RU-ARK,Arkhangelsk oblast,0
2020-01-30,RU-ARK,Arkhangelsk oblast,0
2020-01-31,RU-ARK,Arkhangelsk oblast,0
2020-02-01,RU-ARK,Arkhangelsk oblast,0
2020-02-02,RU-ARK,Arkhangelsk oblast,0
2020-02-03,RU-ARK,Arkhangelsk oblast,0
2020-02-04,RU-ARK,Arkhangelsk oblast,0
2020-02-05,RU-ARK,Arkhangelsk oblast,0
2020-02-06,RU-ARK,Arkhangelsk oblast,0
2020-02-07,RU-ARK,Arkhangelsk oblast,0
2020-02-08,RU-ARK,Arkhangelsk oblast,0
2020-02-09,RU-ARK,Arkhangelsk oblast,0
2020-02-10,RU-ARK,Arkhangelsk oblast,0
2020-02-11,RU-ARK,Arkhangelsk oblast,0
2020-02-12,RU-ARK,Arkhangelsk oblast,0
2020-02-13,RU-ARK,Arkhangelsk oblast,0
2020-02-14,RU-ARK,Arkhangelsk oblast,0
2020-02-15,RU-ARK,Arkhangelsk oblast,0
2020-02-16,RU-ARK,Arkhangelsk oblast,0
2020-02-17,RU-ARK,Arkhangelsk oblast,0
2020-02-18,RU-ARK,Arkhangelsk oblast,0
2020-02-19,RU-ARK,Arkhangelsk oblast,0
2020-02-20,RU-ARK,Arkhangelsk oblast,0
2020-02-21,RU-ARK,Arkhangelsk oblast,0
2020-02-22,RU-ARK,Arkhangelsk oblast,0
2020-02-23,RU-ARK,Arkhangelsk oblast,0
2020-02-24,RU-ARK,Arkhangelsk oblast,0
2020-02-25,RU-ARK,Arkhangelsk oblast,0
2020-02-26,RU-ARK,Arkhangelsk oblast,0
2020-02-27,RU-ARK,Arkhangelsk oblast,0
2020-02-28,RU-ARK,Arkhangelsk oblast,0
2020-02-29,RU-ARK,Arkhangelsk oblast,0
2020-03-01,RU-ARK,Arkhangelsk oblast,0
2020-03-02,RU-ARK,Arkhangelsk oblast,0
2020-03-03,RU-ARK,Arkhangelsk oblast,0
2020-03-04,RU-ARK,Arkhangelsk oblast,0
2020-03-05,RU-ARK,Arkhangelsk oblast,0
2020-03-06,RU-ARK,Arkhangelsk oblast,0
2020-03-07,RU-ARK,Arkhangelsk oblast,0
2020-03-08,RU-ARK,Arkhangelsk oblast,0
2020-03-09,RU-ARK,Arkhangelsk oblast,0
2020-03-10,RU-ARK,Arkhangelsk oblast,0
2020-03-11,RU-ARK,Arkhangelsk oblast,0
2020-03-12,RU-ARK,Arkhangelsk oblast,0
2020-03-13,RU-ARK,Arkhangelsk oblast,0
2020-03-14,RU-ARK,Arkhangelsk oblast,0
2020-03-15,RU-ARK,Arkhangelsk oblast,0
2020-03-16,RU-ARK,Arkhangelsk oblast,0
2020-03-17,RU-ARK,Arkhangelsk oblast,1
2020-03-18,RU-ARK,Arkhangelsk oblast,1
2020-03-19,RU-ARK,Arkhangelsk oblast,1
2020-03-20,RU-ARK,Arkhangelsk oblast,1
2020-03-21,RU-ARK,Arkhangelsk oblast,1
2020-03-22,RU-ARK,Arkhangelsk oblast,2
2020-03-23,RU-ARK,Arkhangelsk oblast,2
2020-03-24,RU-ARK,Arkhangelsk oblast,2
2020-03-25,RU-ARK,Arkhangelsk oblast,3
2020-03-26,RU-ARK,Arkhangelsk oblast,3
2020-03-27,RU-ARK,Arkhangelsk oblast,3
2020-03-28,RU-ARK,Arkhangelsk oblast,3
2020-03-29,RU-ARK,Arkhangelsk oblast,3
2020-03-30,RU-ARK,Arkhangelsk oblast,7
2020-03-31,RU-ARK,Arkhangelsk oblast,7
2020-04-01,RU-ARK,Arkhangelsk oblast,7
2020-04-02,RU-ARK,Arkhangelsk oblast,7
2020-04-03,RU-ARK,Arkhangelsk oblast,8
2020-04-04,RU-ARK,Arkhangelsk oblast,8
2020-04-05,RU-ARK,Arkhangelsk oblast,8
2020-04-06,RU-ARK,Arkhangelsk oblast,14
2020-04-07,RU-ARK,Arkhangelsk oblast,14
2020-04-08,RU-ARK,Arkhangelsk oblast,14
2020-04-09,RU-ARK,Arkhangelsk oblast,24
2020-04-10,RU-ARK,Arkhangelsk oblast,24
2020-04-11,RU-ARK,Arkhangelsk oblast,24
2020-04-12,RU-ARK,Arkhangelsk oblast,24
2020-04-13,RU-ARK,Arkhangelsk oblast,31
2020-04-14,RU-ARK,Arkhangelsk oblast,32
2020-04-15,RU-ARK,Arkhangelsk oblast,32
2020-04-16,RU-ARK,Arkhangelsk oblast,33
2020-04-17,RU-ARK,Arkhangelsk oblast,34
2020-04-18,RU-ARK,Arkhangelsk oblast,39
2020-04-19,RU-ARK,Arkhangelsk oblast,107
2020-04-20,RU-ARK,Arkhangelsk oblast,114
2020-04-21,RU-ARK,Arkhangelsk oblast,118
2020-04-22,RU-ARK,Arkhangelsk oblast,120
2020-04-23,RU-ARK,Arkhangelsk oblast,123
2020-04-24,RU-ARK,Arkhangelsk oblast,137
2020-04-25,RU-ARK,Arkhangelsk oblast,147
2020-04-26,RU-ARK,Arkhangelsk oblast,167
2020-04-27,RU-ARK,Arkhangelsk oblast,175
2020-04-28,RU-ARK,Arkhangelsk oblast,181
2020-04-29,RU-ARK,Arkhangelsk oblast,185
2020-04-30,RU-ARK,Arkhangelsk oblast,198
2020-05-01,RU-ARK,Arkhangelsk oblast,213
2020-05-02,RU-ARK,Arkhangelsk oblast,238
2020-01-24,ARM,Armenia,0
2020-01-25,ARM,Armenia,0
2020-01-26,ARM,Armenia,0
2020-01-27,ARM,Armenia,0
2020-01-28,ARM,Armenia,0
2020-01-29,ARM,Armenia,0
2020-01-30,ARM,Armenia,0
2020-01-31,ARM,Armenia,0
2020-02-01,ARM,Armenia,0
2020-02-02,ARM,Armenia,0
2020-02-03,ARM,Armenia,0
2020-02-04,ARM,Armenia,0
2020-02-05,ARM,Armenia,0
2020-02-06,ARM,Armenia,0
2020-02-07,ARM,Armenia,0
2020-02-08,ARM,Armenia,0
2020-02-09,ARM,Armenia,0
2020-02-10,ARM,Armenia,0
2020-02-11,ARM,Armenia,0
2020-02-12,ARM,Armenia,0
2020-02-13,ARM,Armenia,0
2020-02-14,ARM,Armenia,0
2020-02-15,ARM,Armenia,0
2020-02-16,ARM,Armenia,0
2020-02-17,ARM,Armenia,0
2020-02-18,ARM,Armenia,0
2020-02-19,ARM,Armenia,0
2020-02-20,ARM,Armenia,0
2020-02-21,ARM,Armenia,0
2020-02-22,ARM,Armenia,0
2020-02-23,ARM,Armenia,0
2020-02-24,ARM,Armenia,0
2020-02-25,ARM,Armenia,0
2020-02-26,ARM,Armenia,0
2020-02-27,ARM,Armenia,0
2020-02-28,ARM,Armenia,0
2020-02-29,ARM,Armenia,0
2020-03-01,ARM,Armenia,1
2020-03-02,ARM,Armenia,1
2020-03-03,ARM,Armenia,1
2020-03-04,ARM,Armenia,1
2020-03-05,ARM,Armenia,1
2020-03-06,ARM,Armenia,1
2020-03-07,ARM,Armenia,1
2020-03-08,ARM,Armenia,1
2020-03-09,ARM,Armenia,1
2020-03-10,ARM,Armenia,1
2020-03-11,ARM,Armenia,1
2020-03-12,ARM,Armenia,4
2020-03-13,ARM,Armenia,8
2020-03-14,ARM,Armenia,18
2020-03-15,ARM,Armenia,26
2020-03-16,ARM,Armenia,52
2020-03-17,ARM,Armenia,78
2020-03-18,ARM,Armenia,84
2020-03-19,ARM,Armenia,115
2020-03-20,ARM,Armenia,136
2020-03-21,ARM,Armenia,160
2020-03-22,ARM,Armenia,194
2020-03-23,ARM,Armenia,235
2020-03-24,ARM,Armenia,249
2020-03-25,ARM,Armenia,265
2020-03-26,ARM,Armenia,290
2020-03-27,ARM,Armenia,329
2020-03-28,ARM,Armenia,407
2020-03-29,ARM,Armenia,424
2020-03-30,ARM,Armenia,482
2020-03-31,ARM,Armenia,532
2020-04-01,ARM,Armenia,571
2020-04-02,ARM,Armenia,663
2020-04-03,ARM,Armenia,736
2020-04-04,ARM,Armenia,770
2020-04-05,ARM,Armenia,822
2020-04-06,ARM,Armenia,833
2020-04-07,ARM,Armenia,853
2020-04-08,ARM,Armenia,881
2020-04-09,ARM,Armenia,921
2020-04-10,ARM,Armenia,937
2020-04-11,ARM,Armenia,967
2020-04-12,ARM,Armenia,1013
2020-04-13,ARM,Armenia,1039
2020-04-14,ARM,Armenia,1067
2020-04-15,ARM,Armenia,1111
2020-04-16,ARM,Armenia,1159
2020-04-17,ARM,Armenia,1201
2020-04-18,ARM,Armenia,1248
2020-04-19,ARM,Armenia,1291
2020-04-20,ARM,Armenia,1339
2020-04-21,ARM,Armenia,1401
2020-04-22,ARM,Armenia,1473
2020-04-23,ARM,Armenia,1523
2020-04-24,ARM,Armenia,1596
2020-04-25,ARM,Armenia,1677
2020-04-26,ARM,Armenia,1746
2020-04-27,ARM,Armenia,1808
2020-04-28,ARM,Armenia,1867
2020-04-29,ARM,Armenia,1932
2020-04-30,ARM,Armenia,2066
2020-05-01,ARM,Armenia,2148
2020-05-02,ARM,Armenia,2273
2020-01-24,RU-AST,Astrahan oblast,0
2020-01-25,RU-AST,Astrahan oblast,0
2020-01-26,RU-AST,Astrahan oblast,0
2020-01-27,RU-AST,Astrahan oblast,0
2020-01-28,RU-AST,Astrahan oblast,0
2020-01-29,RU-AST,Astrahan oblast,0
2020-01-30,RU-AST,Astrahan oblast,0
2020-01-31,RU-AST,Astrahan oblast,0
2020-02-01,RU-AST,Astrahan oblast,0
2020-02-02,RU-AST,Astrahan oblast,0
2020-02-03,RU-AST,Astrahan oblast,0
2020-02-04,RU-AST,Astrahan oblast,0
2020-02-05,RU-AST,Astrahan oblast,0
2020-02-06,RU-AST,Astrahan oblast,0
2020-02-07,RU-AST,Astrahan oblast,0
2020-02-08,RU-AST,Astrahan oblast,0
2020-02-09,RU-AST,Astrahan oblast,0
2020-02-10,RU-AST,Astrahan oblast,0
2020-02-11,RU-AST,Astrahan oblast,0
2020-02-12,RU-AST,Astrahan oblast,0
2020-02-13,RU-AST,Astrahan oblast,0
2020-02-14,RU-AST,Astrahan oblast,0
2020-02-15,RU-AST,Astrahan oblast,0
2020-02-16,RU-AST,Astrahan oblast,0
2020-02-17,RU-AST,Astrahan oblast,0
2020-02-18,RU-AST,Astrahan oblast,0
2020-02-19,RU-AST,Astrahan oblast,0
2020-02-20,RU-AST,Astrahan oblast,0
2020-02-21,RU-AST,Astrahan oblast,0
2020-02-22,RU-AST,Astrahan oblast,0
2020-02-23,RU-AST,Astrahan oblast,0
2020-02-24,RU-AST,Astrahan oblast,0
2020-02-25,RU-AST,Astrahan oblast,0
2020-02-26,RU-AST,Astrahan oblast,0
2020-02-27,RU-AST,Astrahan oblast,0
2020-02-28,RU-AST,Astrahan oblast,0
2020-02-29,RU-AST,Astrahan oblast,0
2020-03-01,RU-AST,Astrahan oblast,0
2020-03-02,RU-AST,Astrahan oblast,0
2020-03-03,RU-AST,Astrahan oblast,0
2020-03-04,RU-AST,Astrahan oblast,0
2020-03-05,RU-AST,Astrahan oblast,0
2020-03-06,RU-AST,Astrahan oblast,0
2020-03-07,RU-AST,Astrahan oblast,0
2020-03-08,RU-AST,Astrahan oblast,0
2020-03-09,RU-AST,Astrahan oblast,0
2020-03-10,RU-AST,Astrahan oblast,0
2020-03-11,RU-AST,Astrahan oblast,0
2020-03-12,RU-AST,Astrahan oblast,0
2020-03-13,RU-AST,Astrahan oblast,0
2020-03-14,RU-AST,Astrahan oblast,0
2020-03-15,RU-AST,Astrahan oblast,0
2020-03-16,RU-AST,Astrahan oblast,0
2020-03-17,RU-AST,Astrahan oblast,0
2020-03-18,RU-AST,Astrahan oblast,0
2020-03-19,RU-AST,Astrahan oblast,0
2020-03-20,RU-AST,Astrahan oblast,0
2020-03-21,RU-AST,Astrahan oblast,0
2020-03-22,RU-AST,Astrahan oblast,0
2020-03-23,RU-AST,Astrahan oblast,0
2020-03-24,RU-AST,Astrahan oblast,0
2020-03-25,RU-AST,Astrahan oblast,0
2020-03-26,RU-AST,Astrahan oblast,0
2020-03-27,RU-AST,Astrahan oblast,0
2020-03-28,RU-AST,Astrahan oblast,0
2020-03-29,RU-AST,Astrahan oblast,0
2020-03-30,RU-AST,Astrahan oblast,0
2020-03-31,RU-AST,Astrahan oblast,2
2020-04-01,RU-AST,Astrahan oblast,2
2020-04-02,RU-AST,Astrahan oblast,2
2020-04-03,RU-AST,Astrahan oblast,5
2020-04-04,RU-AST,Astrahan oblast,5
2020-04-05,RU-AST,Astrahan oblast,5
2020-04-06,RU-AST,Astrahan oblast,5
2020-04-07,RU-AST,Astrahan oblast,5
2020-04-08,RU-AST,Astrahan oblast,5
2020-04-09,RU-AST,Astrahan oblast,21
2020-04-10,RU-AST,Astrahan oblast,21
2020-04-11,RU-AST,Astrahan oblast,21
2020-04-12,RU-AST,Astrahan oblast,29
2020-04-13,RU-AST,Astrahan oblast,30
2020-04-14,RU-AST,Astrahan oblast,30
2020-04-15,RU-AST,Astrahan oblast,47
2020-04-16,RU-AST,Astrahan oblast,60
2020-04-17,RU-AST,Astrahan oblast,64
2020-04-18,RU-AST,Astrahan oblast,99
2020-04-19,RU-AST,Astrahan oblast,123
2020-04-20,RU-AST,Astrahan oblast,136
2020-04-21,RU-AST,Astrahan oblast,137
2020-04-22,RU-AST,Astrahan oblast,148
2020-04-23,RU-AST,Astrahan oblast,165
2020-04-24,RU-AST,Astrahan oblast,186
2020-04-25,RU-AST,Astrahan oblast,211
2020-04-26,RU-AST,Astrahan oblast,277
2020-04-27,RU-AST,Astrahan oblast,298
2020-04-28,RU-AST,Astrahan oblast,306
2020-04-29,RU-AST,Astrahan oblast,350
2020-04-30,RU-AST,Astrahan oblast,365
2020-05-01,RU-AST,Astrahan oblast,384
2020-05-02,RU-AST,Astrahan oblast,411
2020-01-24,AUS,Australia,0
2020-01-25,AUS,Australia,0
2020-01-26,AUS,Australia,4
2020-01-27,AUS,Australia,5
2020-01-28,AUS,Australia,5
2020-01-29,AUS,Australia,6
2020-01-30,AUS,Australia,9
2020-01-31,AUS,Australia,9
2020-02-01,AUS,Australia,12
2020-02-02,AUS,Australia,12
2020-02-03,AUS,Australia,12
2020-02-04,AUS,Australia,13
2020-02-05,AUS,Australia,13
2020-02-06,AUS,Australia,14
2020-02-07,AUS,Australia,15
2020-02-08,AUS,Australia,15
2020-02-09,AUS,Australia,15
2020-02-10,AUS,Australia,15
2020-02-11,AUS,Australia,15
2020-02-12,AUS,Australia,15
2020-02-13,AUS,Australia,15
2020-02-14,AUS,Australia,15
2020-02-15,AUS,Australia,15
2020-02-16,AUS,Australia,15
2020-02-17,AUS,Australia,15
2020-02-18,AUS,Australia,15
2020-02-19,AUS,Australia,15
2020-02-20,AUS,Australia,15
2020-02-21,AUS,Australia,15
2020-02-22,AUS,Australia,15
2020-02-23,AUS,Australia,15
2020-02-24,AUS,Australia,15
2020-02-25,AUS,Australia,15
2020-02-26,AUS,Australia,15
2020-02-27,AUS,Australia,15
2020-02-28,AUS,Australia,15
2020-02-29,AUS,Australia,25
2020-03-01,AUS,Australia,27
2020-03-02,AUS,Australia,30
2020-03-03,AUS,Australia,39
2020-03-04,AUS,Australia,52
2020-03-05,AUS,Australia,55
2020-03-06,AUS,Australia,60
2020-03-07,AUS,Australia,63
2020-03-08,AUS,Australia,76
2020-03-09,AUS,Australia,91
2020-03-10,AUS,Australia,107
2020-03-11,AUS,Australia,128
2020-03-12,AUS,Australia,128
2020-03-13,AUS,Australia,200
2020-03-14,AUS,Australia,250
2020-03-15,AUS,Australia,297
2020-03-16,AUS,Australia,377
2020-03-17,AUS,Australia,452
2020-03-18,AUS,Australia,568
2020-03-19,AUS,Australia,681
2020-03-20,AUS,Australia,791
2020-03-21,AUS,Australia,1071
2020-03-22,AUS,Australia,1549
2020-03-23,AUS,Australia,1682
2020-03-24,AUS,Australia,2044
2020-03-25,AUS,Australia,2364
2020-03-26,AUS,Australia,2810
2020-03-27,AUS,Australia,3143
2020-03-28,AUS,Australia,3640
2020-03-29,AUS,Australia,3984
2020-03-30,AUS,Australia,4361
2020-03-31,AUS,Australia,4559
2020-04-01,AUS,Australia,4862
2020-04-02,AUS,Australia,5116
2020-04-03,AUS,Australia,5330
2020-04-04,AUS,Australia,5550
2020-04-05,AUS,Australia,5687
2020-04-06,AUS,Australia,5797
2020-04-07,AUS,Australia,5895
2020-04-08,AUS,Australia,6010
2020-04-09,AUS,Australia,6108
2020-04-10,AUS,Australia,6215
2020-04-11,AUS,Australia,6303
2020-04-12,AUS,Australia,6315
2020-04-13,AUS,Australia,6351
2020-04-14,AUS,Australia,6415
2020-04-15,AUS,Australia,6440
2020-04-16,AUS,Australia,6462
2020-04-17,AUS,Australia,6522
2020-04-18,AUS,Australia,6568
2020-04-19,AUS,Australia,6610
2020-04-20,AUS,Australia,6623
2020-04-21,AUS,Australia,6645
2020-04-22,AUS,Australia,6652
2020-04-23,AUS,Australia,6662
2020-04-24,AUS,Australia,6677
2020-04-25,AUS,Australia,6694
2020-04-26,AUS,Australia,6714
2020-04-27,AUS,Australia,6721
2020-04-28,AUS,Australia,6744
2020-04-29,AUS,Australia,6752
2020-04-30,AUS,Australia,6766
2020-05-01,AUS,Australia,6778
2020-05-02,AUS,Australia,6781
2020-01-24,AUT,Austria,0
2020-01-25,AUT,Austria,0
2020-01-26,AUT,Austria,0
2020-01-27,AUT,Austria,0
2020-01-28,AUT,Austria,0
2020-01-29,AUT,Austria,0
2020-01-30,AUT,Austria,0
2020-01-31,AUT,Austria,0
2020-02-01,AUT,Austria,0
2020-02-02,AUT,Austria,0
2020-02-03,AUT,Austria,0
2020-02-04,AUT,Austria,0
2020-02-05,AUT,Austria,0
2020-02-06,AUT,Austria,0
2020-02-07,AUT,Austria,0
2020-02-08,AUT,Austria,0
2020-02-09,AUT,Austria,0
2020-02-10,AUT,Austria,0
2020-02-11,AUT,Austria,0
2020-02-12,AUT,Austria,0
2020-02-13,AUT,Austria,0
2020-02-14,AUT,Austria,0
2020-02-15,AUT,Austria,0
2020-02-16,AUT,Austria,0
2020-02-17,AUT,Austria,0
2020-02-18,AUT,Austria,0
2020-02-19,AUT,Austria,0
2020-02-20,AUT,Austria,0
2020-02-21,AUT,Austria,0
2020-02-22,AUT,Austria,0
2020-02-23,AUT,Austria,0
2020-02-24,AUT,Austria,0
2020-02-25,AUT,Austria,2
2020-02-26,AUT,Austria,2
2020-02-27,AUT,Austria,3
2020-02-28,AUT,Austria,3
2020-02-29,AUT,Austria,9
2020-03-01,AUT,Austria,14
2020-03-02,AUT,Austria,18
2020-03-03,AUT,Austria,21
2020-03-04,AUT,Austria,29
2020-03-05,AUT,Austria,41
2020-03-06,AUT,Austria,55
2020-03-07,AUT,Austria,79
2020-03-08,AUT,Austria,104
2020-03-09,AUT,Austria,131
2020-03-10,AUT,Austria,182
2020-03-11,AUT,Austria,246
2020-03-12,AUT,Austria,302
2020-03-13,AUT,Austria,504
2020-03-14,AUT,Austria,655
2020-03-15,AUT,Austria,860
2020-03-16,AUT,Austria,1018
2020-03-17,AUT,Austria,1332
2020-03-18,AUT,Austria,1646
2020-03-19,AUT,Austria,2013
2020-03-20,AUT,Austria,2388
2020-03-21,AUT,Austria,2814
2020-03-22,AUT,Austria,3582
2020-03-23,AUT,Austria,4474
2020-03-24,AUT,Austria,5283
2020-03-25,AUT,Austria,5588
2020-03-26,AUT,Austria,6909
2020-03-27,AUT,Austria,7657
